city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id,CapitalEurope
Hersin-Coupigny,Hersin-Coupigny,50.4461,2.6478,France,FR,FRA,Hauts-de-France,,6263,1250612323,No
Hombourg-Haut,Hombourg-Haut,49.1258,6.7781,France,FR,FRA,Grand Est,,6272,1250961635,No
Marles-les-Mines,Marles-les-Mines,50.5022,2.5022,France,FR,FRA,Hauts-de-France,,5561,1250927860,No
Blainville-sur-Orne,Blainville-sur-Orne,49.2289,-0.3,France,FR,FRA,Normandie,,5942,1250751657,No
Plouguerneau,Plouguerneau,48.6058,-4.5042,France,FR,FRA,Bretagne,,6623,1250666794,No
Châtelaillon-Plage,Chatelaillon-Plage,46.0731,-1.0881,France,FR,FRA,Nouvelle-Aquitaine,,5871,1250000983,No
Grand-Fort-Philippe,Grand-Fort-Philippe,50.9978,2.1092,France,FR,FRA,Hauts-de-France,,5121,1250603135,No
Avallon,Avallon,47.49,3.9083,France,FR,FRA,Bourgogne-Franche-Comté,minor,6513,1250737878,No
Gémenos,Gemenos,43.2961,5.6269,France,FR,FRA,Provence-Alpes-Côte d’Azur,,6551,1250513459,No
La Bouilladisse,La Bouilladisse,43.3953,5.5953,France,FR,FRA,Provence-Alpes-Côte d’Azur,,6254,1250897136,No
Vezin-le-Coquet,Vezin-le-Coquet,48.1186,-1.7561,France,FR,FRA,Bretagne,,5987,1250515576,No
Horbourg,Horbourg,48.0794,7.3944,France,FR,FRA,Grand Est,,6101,1250770168,No
Saint-Florent-sur-Cher,Saint-Florent-sur-Cher,46.9956,2.2517,France,FR,FRA,Centre-Val de Loire,,6457,1250637391,No
Ambert,Ambert,45.5494,3.7417,France,FR,FRA,Auvergne-Rhône-Alpes,minor,6634,1250201097,No
Saint-Girons,Saint-Girons,42.9847,1.1458,France,FR,FRA,Occitanie,minor,6408,1250309069,No
Changé,Change,47.9878,0.2819,France,FR,FRA,Pays de la Loire,,6549,1250888483,No
Marange-Silvange,Marange-Silvange,49.2108,6.1039,France,FR,FRA,Grand Est,,6319,1250328459,No
Bois-le-Roi,Bois-le-Roi,48.4736,2.6972,France,FR,FRA,Île-de-France,,5882,1250328098,No
Marignier,Marignier,46.0903,6.4997,France,FR,FRA,Auvergne-Rhône-Alpes,,6412,1250098116,No
Thônes,Thones,45.8822,6.3256,France,FR,FRA,Auvergne-Rhône-Alpes,,6597,1250449335,No
Saint-Marcel-lès-Valence,Saint-Marcel-les-Valence,44.9708,4.9567,France,FR,FRA,Auvergne-Rhône-Alpes,,6302,1250253398,No
Calonne-Ricouart,Calonne-Ricouart,50.4869,2.4836,France,FR,FRA,Hauts-de-France,,5520,1250247915,No
Saint-Marcel,Saint-Marcel,46.7756,4.8894,France,FR,FRA,Bourgogne-Franche-Comté,,6113,1250710180,No
Bouillargues,Bouillargues,43.8003,4.4269,France,FR,FRA,Occitanie,,6305,1250813596,No
Pavilly,Pavilly,49.5683,0.9536,France,FR,FRA,Normandie,,6260,1250583986,No
Viriat,Viriat,46.2536,5.2167,France,FR,FRA,Auvergne-Rhône-Alpes,,6555,1250989228,No
Castelnau-d’Estrétefonds,Castelnau-d'Estretefonds,43.7822,1.3583,France,FR,FRA,Occitanie,,6468,1250071689,No
Chalonnes-sur-Loire,Chalonnes-sur-Loire,47.3506,-0.7639,France,FR,FRA,Pays de la Loire,,6527,1250589526,No
Villabé,Villabe,48.5883,2.4561,France,FR,FRA,Île-de-France,,5491,1250628147,No
Corbie,Corbie,49.9089,2.5072,France,FR,FRA,Hauts-de-France,,6307,1250000678,No
Louhans,Louhans,46.6264,5.2247,France,FR,FRA,Bourgogne-Franche-Comté,minor,6399,1250923406,No
Pecquencourt,Pecquencourt,50.3772,3.2158,France,FR,FRA,Hauts-de-France,,6050,1250016715,No
Gouesnou,Gouesnou,48.4536,-4.4644,France,FR,FRA,Bretagne,,6166,1250157532,No
Saint-Maurice-l’Exil,Saint-Maurice-l'Exil,45.3969,4.7747,France,FR,FRA,Auvergne-Rhône-Alpes,,6192,1250245119,No
Montauroux,Montauroux,43.6183,6.7653,France,FR,FRA,Provence-Alpes-Côte d’Azur,,6479,1250947933,No
Sainte-Livrade-sur-Lot,Sainte-Livrade-sur-Lot,44.3981,0.5894,France,FR,FRA,Nouvelle-Aquitaine,,6458,1250503256,No
Montdidier,Montdidier,49.6481,2.57,France,FR,FRA,Hauts-de-France,minor,6174,1250044617,No
Fegersheim,Fegersheim,48.4906,7.6803,France,FR,FRA,Grand Est,,5736,1250311143,No
Douvaine,Douvaine,46.305,6.3036,France,FR,FRA,Auvergne-Rhône-Alpes,,6077,1250325152,No
Eaunes,Eaunes,43.4217,1.3544,France,FR,FRA,Occitanie,,6234,1250225935,No
Saint-Genest-Lerpt,Saint-Genest-Lerpt,45.4461,4.3367,France,FR,FRA,Auvergne-Rhône-Alpes,,6159,1250301153,No
Châtenoy-le-Royal,Chatenoy-le-Royal,46.7942,4.8164,France,FR,FRA,Bourgogne-Franche-Comté,,6153,1250798180,No
Châtel-Guyon,Chatel-Guyon,45.9225,3.0642,France,FR,FRA,Auvergne-Rhône-Alpes,,6195,1250882079,No
Flers-en-Escrebieux,Flers-en-Escrebieux,50.3978,3.0625,France,FR,FRA,Hauts-de-France,,5816,1250000707,No
Gournay-en-Bray,Gournay-en-Bray,49.4806,1.7239,France,FR,FRA,Normandie,,6051,1250619110,No
Le Palais-sur-Vienne,Le Palais-sur-Vienne,45.8642,1.3231,France,FR,FRA,Nouvelle-Aquitaine,,6038,1250389148,No
Cadaujac,Cadaujac,44.7556,-0.53,France,FR,FRA,Nouvelle-Aquitaine,,6217,1250832684,No
Grézieu-la-Varenne,Grezieu-la-Varenne,45.7472,4.6903,France,FR,FRA,Auvergne-Rhône-Alpes,,5838,1250779709,No
Prades,Prades,42.6172,2.4219,France,FR,FRA,Occitanie,minor,6063,1250505664,No
L’Hôpital,L'Hopital,49.1581,6.7322,France,FR,FRA,Grand Est,,5290,1250495727,No
Veigné,Veigne,47.2875,0.7375,France,FR,FRA,Centre-Val de Loire,,6372,1250627185,No
Labruguière,Labruguiere,43.5392,2.2633,France,FR,FRA,Occitanie,,6502,1250674568,No
Saint-Pryvé-Saint-Mesmin,Saint-Pryve-Saint-Mesmin,47.8808,1.8678,France,FR,FRA,Centre-Val de Loire,,5939,1250544528,No
Saint-Flour,Saint-Flour,45.0336,3.0928,France,FR,FRA,Auvergne-Rhône-Alpes,minor,6365,1250976291,No
Templeuve,Templeuve,50.5267,3.175,France,FR,FRA,Hauts-de-France,,6196,1250178151,No
Lavelanet,Lavelanet,42.9328,1.8486,France,FR,FRA,Occitanie,,6099,1250001119,No
Buc,Buc,48.7733,2.1253,France,FR,FRA,Île-de-France,,5858,1250952067,No
Condom,Condom,43.9575,0.3725,France,FR,FRA,Occitanie,minor,6508,1250729153,No
Challes-les-Eaux,Challes-les-Eaux,45.5475,5.9839,France,FR,FRA,Auvergne-Rhône-Alpes,,5584,1250548048,No
Ploudalmézeau,Ploudalmezeau,48.5403,-4.6575,France,FR,FRA,Bretagne,,6292,1250400411,No
Raon-l’Étape,Raon-l'Etape,48.4058,6.8411,France,FR,FRA,Grand Est,,6297,1250565153,No
Crégy-lès-Meaux,Cregy-les-Meaux,48.9786,2.8783,France,FR,FRA,Île-de-France,,5145,1250665194,No
Gignac,Gignac,43.6519,3.5511,France,FR,FRA,Occitanie,,6340,1250699226,No
Bruguières,Bruguieres,43.7242,1.4114,France,FR,FRA,Occitanie,,5890,1250423773,No
Montech,Montech,43.9569,1.2297,France,FR,FRA,Occitanie,,6406,1250593480,No
L’Isle-d’Espagnac,L'Isle-d'Espagnac,45.6614,0.1997,France,FR,FRA,Nouvelle-Aquitaine,,5592,1250167262,No
Beaurains,Beaurains,50.2631,2.7886,France,FR,FRA,Hauts-de-France,,5596,1250172115,No
Parentis-en-Born,Parentis-en-Born,44.3494,-1.0744,France,FR,FRA,Nouvelle-Aquitaine,,6466,1250383566,No
Castries,Castries,43.6789,3.9814,France,FR,FRA,Occitanie,,6250,1250170196,No
Lèves,Leves,48.4689,1.4814,France,FR,FRA,Centre-Val de Loire,,5743,1250124351,No
Jaunay-Clan,Jaunay-Clan,46.6856,0.37,France,FR,FRA,Nouvelle-Aquitaine,,6278,1250144379,No
Saint-Cyr-au-Mont-d’Or,Saint-Cyr-au-Mont-d'Or,45.8144,4.8181,France,FR,FRA,Auvergne-Rhône-Alpes,,5721,1250862320,No
Dourges,Dourges,50.4361,2.9867,France,FR,FRA,Hauts-de-France,,5935,1250182199,No
Laudun-l’Ardoise,Laudun-l'Ardoise,44.105,4.6575,France,FR,FRA,Occitanie,,6316,1250317617,No
Benfeld,Benfeld,48.3706,7.5922,France,FR,FRA,Grand Est,,5756,1250410247,No
Sciez,Sciez,46.3319,6.3739,France,FR,FRA,Auvergne-Rhône-Alpes,,6190,1250962715,No
Cournonterral,Cournonterral,43.5578,3.7189,France,FR,FRA,Occitanie,,6270,1250104175,No
Saint-Jean-de-Boiseau,Saint-Jean-de-Boiseau,47.1942,-1.7247,France,FR,FRA,Pays de la Loire,,5961,1250451472,No
Jonage,Jonage,45.7964,5.0467,France,FR,FRA,Auvergne-Rhône-Alpes,,5989,1250191148,No
Bon-Encontre,Bon-Encontre,44.1864,0.6719,France,FR,FRA,Nouvelle-Aquitaine,,6182,1250724485,No
Arès,Ares,44.765,-1.1367,France,FR,FRA,Nouvelle-Aquitaine,,6349,1250247212,No
Pont-Saint-Martin,Pont-Saint-Martin,47.1236,-1.5844,France,FR,FRA,Pays de la Loire,,6196,1250250853,No
Lentilly,Lentilly,45.8186,4.6631,France,FR,FRA,Auvergne-Rhône-Alpes,,6137,1250485428,No
Marsillargues,Marsillargues,43.6644,4.1769,France,FR,FRA,Occitanie,,6322,1250484264,No
Seloncourt,Seloncourt,47.4606,6.8583,France,FR,FRA,Bourgogne-Franche-Comté,,5742,1250131027,No
Bauvin,Bauvin,50.5142,2.8981,France,FR,FRA,Hauts-de-France,,5131,1250231394,No
Loches,Loches,47.1286,0.9953,France,FR,FRA,Centre-Val de Loire,minor,6232,1250240036,No
Épernon,Epernon,48.6108,1.6742,France,FR,FRA,Centre-Val de Loire,,5592,1250233756,No
Pont-Sainte-Marie,Pont-Sainte-Marie,48.3206,4.1014,France,FR,FRA,Grand Est,,5161,1250112462,No
Commentry,Commentry,46.2889,2.7417,France,FR,FRA,Auvergne-Rhône-Alpes,,6159,1250564623,No
Marolles-en-Hurepoix,Marolles-en-Hurepoix,48.5625,2.2983,France,FR,FRA,Île-de-France,,5588,1250704809,No
Bréal-sous-Montfort,Breal-sous-Montfort,48.0478,-1.8667,France,FR,FRA,Bretagne,,6262,1250739296,No
Saint-Just-en-Chaussée,Saint-Just-en-Chaussee,49.5061,2.4308,France,FR,FRA,Hauts-de-France,,6033,1250263559,No
La Grand-Croix,La Grand-Croix,45.5031,4.5689,France,FR,FRA,Auvergne-Rhône-Alpes,,5168,1250778068,No
Wervicq-Sud,Wervicq-Sud,50.7722,3.0478,France,FR,FRA,Hauts-de-France,,5384,1250773155,No
Mer,Mer,47.6986,1.5078,France,FR,FRA,Centre-Val de Loire,,6205,1250199987,No
Malesherbes,Malesherbes,48.2964,2.4053,France,FR,FRA,Centre-Val de Loire,,6089,1250785126,No
Mornant,Mornant,45.6189,4.6722,France,FR,FRA,Auvergne-Rhône-Alpes,,6050,1250488655,No
Machecoul,Machecoul,46.9931,-1.8228,France,FR,FRA,Pays de la Loire,,6334,1250858072,No
Le Blanc,Le Blanc,46.6336,1.0628,France,FR,FRA,Centre-Val de Loire,minor,6319,1250782033,No
Aussillon,Aussillon,43.4983,2.365,France,FR,FRA,Occitanie,,5856,1250208302,No
Santes,Santes,50.5933,2.9622,France,FR,FRA,Hauts-de-France,,5668,1250040502,No
Embrun,Embrun,44.565,6.4953,France,FR,FRA,Provence-Alpes-Côte d’Azur,,6236,1250700423,No
Lezoux,Lezoux,45.8275,3.38,France,FR,FRA,Auvergne-Rhône-Alpes,,6224,1250608754,No
Aurec-sur-Loire,Aurec-sur-Loire,45.3692,4.2017,France,FR,FRA,Auvergne-Rhône-Alpes,,6127,1250260114,No
La Glacerie,La Glacerie,49.6142,-1.6042,France,FR,FRA,Normandie,,6070,1250151535,No
Bethoncourt,Bethoncourt,47.5344,6.8039,France,FR,FRA,Bourgogne-Franche-Comté,,5545,1250803616,No
Terrasson-Lavilledieu,Terrasson-Lavilledieu,45.13,1.3014,France,FR,FRA,Nouvelle-Aquitaine,,6234,1250446994,No
Fenain,Fenain,50.3658,3.3006,France,FR,FRA,Hauts-de-France,,5448,1250000171,No
Le Barcarès,Le Barcares,42.7883,3.0356,France,FR,FRA,Occitanie,,5885,1250709584,No
Valdoie,Valdoie,47.6672,6.8419,France,FR,FRA,Bourgogne-Franche-Comté,,5260,1250928456,No
Saint-Genis-les-Ollières,Saint-Genis-les-Ollieres,45.7572,4.7264,France,FR,FRA,Auvergne-Rhône-Alpes,,5036,1250021848,No
Saint-Arnoult-en-Yvelines,Saint-Arnoult-en-Yvelines,48.5717,1.9406,France,FR,FRA,Île-de-France,,5910,1250883018,No
Villennes-sur-Seine,Villennes-sur-Seine,48.9392,1.9978,France,FR,FRA,Île-de-France,,5331,1250587114,No
Baud,Baud,47.8756,-3.0189,France,FR,FRA,Bretagne,,6247,1250499803,No
Arpajon-sur-Cère,Arpajon-sur-Cere,44.9039,2.4567,France,FR,FRA,Auvergne-Rhône-Alpes,,6245,1250788558,No
Saint-Martin-le-Vinoux,Saint-Martin-le-Vinoux,45.2031,5.7164,France,FR,FRA,Auvergne-Rhône-Alpes,,5799,1250054424,No
Saint-André-de-Sangonis,Saint-Andre-de-Sangonis,43.6497,3.5036,France,FR,FRA,Occitanie,,6063,1250108536,No
Grandchamps-des-Fontaines,Grandchamps-des-Fontaines,47.365,-1.6053,France,FR,FRA,Pays de la Loire,,6182,1250005942,No
Feytiat,Feytiat,45.8094,1.3317,France,FR,FRA,Nouvelle-Aquitaine,,6117,1250855980,No
Pulnoy,Pulnoy,48.7011,6.2583,France,FR,FRA,Grand Est,,5020,1250212188,No
Charbonnières-les-Bains,Charbonnieres-les-Bains,45.7806,4.7464,France,FR,FRA,Auvergne-Rhône-Alpes,,5119,1250507958,No
Saint-Quentin-Fallavier,Saint-Quentin-Fallavier,45.6322,5.1106,France,FR,FRA,Auvergne-Rhône-Alpes,,6083,1250479220,No
Canéjan,Canejan,44.7631,-0.6547,France,FR,FRA,Nouvelle-Aquitaine,,5860,1250305543,No
Migné,Migne,46.6267,0.3136,France,FR,FRA,Nouvelle-Aquitaine,,6127,1250996537,No
Carry-le-Rouet,Carry-le-Rouet,43.3319,5.1519,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5756,1250864925,No
Chambourcy,Chambourcy,48.9061,2.0403,France,FR,FRA,Île-de-France,,5607,1250691705,No
Marly-la-Ville,Marly-la-Ville,49.0808,2.4994,France,FR,FRA,Île-de-France,,5657,1250805084,No
Loon-Plage,Loon-Plage,50.9942,2.2197,France,FR,FRA,Hauts-de-France,,6139,1250043034,No
Farébersviller,Farebersviller,49.1147,6.8636,France,FR,FRA,Grand Est,,5509,1250144548,No
Saint-Denis-lès-Bourg,Saint-Denis-les-Bourg,46.1997,5.1922,France,FR,FRA,Auvergne-Rhône-Alpes,,5845,1250825830,No
Bonchamp-lès-Laval,Bonchamp-les-Laval,48.0742,-0.7014,France,FR,FRA,Pays de la Loire,,6087,1250650083,No
Jouars-Pontchartrain,Jouars-Pontchartrain,48.8031,1.9014,France,FR,FRA,Île-de-France,,5715,1250000246,No
Changé,Change,48.1,-0.7908,France,FR,FRA,Pays de la Loire,,6128,1250371076,No
Fronton,Fronton,43.8403,1.3894,France,FR,FRA,Occitanie,,6166,1250186725,No
Mallemort,Mallemort,43.7308,5.1794,France,FR,FRA,Provence-Alpes-Côte d’Azur,,6084,1250981397,No
Altkirch,Altkirch,47.6231,7.2394,France,FR,FRA,Grand Est,minor,5698,1250849056,No
Delle,Delle,47.5069,6.9981,France,FR,FRA,Bourgogne-Franche-Comté,,5678,1250527213,No
Mazan,Mazan,44.0567,5.1281,France,FR,FRA,Provence-Alpes-Côte d’Azur,,6127,1250135703,No
Nouzonville,Nouzonville,49.815,4.745,France,FR,FRA,Grand Est,,5760,1250429688,No
Nogent-sur-Seine,Nogent-sur-Seine,48.4936,3.5025,France,FR,FRA,Grand Est,minor,5987,1250683509,No
Octeville-sur-Mer,Octeville-sur-Mer,49.5558,0.1169,France,FR,FRA,Normandie,,5987,1250052400,No
Mortagne-sur-Sèvre,Mortagne-sur-Sevre,46.9917,-0.9539,France,FR,FRA,Pays de la Loire,,6000,1250744192,No
Plonéour-Lanvern,Ploneour-Lanvern,47.9031,-4.2839,France,FR,FRA,Bretagne,,6147,1250092232,No
Saleilles,Saleilles,42.6542,2.9517,France,FR,FRA,Occitanie,,5391,1250398796,No
Elven,Elven,47.7314,-2.5906,France,FR,FRA,Bretagne,,6173,1250026195,No
Noyal-sur-Vilaine,Noyal-sur-Vilaine,48.1117,-1.5244,France,FR,FRA,Bretagne,,6070,1250362998,No
Mamers,Mamers,48.3494,0.3694,France,FR,FRA,Pays de la Loire,minor,5231,1250464299,No
Guer,Guer,47.9039,-2.1206,France,FR,FRA,Bretagne,,6141,1250721561,No
Plescop,Plescop,47.6989,-2.8061,France,FR,FRA,Bretagne,,5999,1250877564,No
Izon,Izon,44.9203,-0.3619,France,FR,FRA,Nouvelle-Aquitaine,,5878,1250264206,No
Héric,Heric,47.4125,-1.6517,France,FR,FRA,Pays de la Loire,,6168,1250893912,No
Sainghin-en-Weppes,Sainghin-en-Weppes,50.5625,2.9006,France,FR,FRA,Hauts-de-France,,5533,1250790593,No
Sarrians,Sarrians,44.0833,4.9711,France,FR,FRA,Provence-Alpes-Côte d’Azur,,6088,1250886398,No
Blanzy,Blanzy,46.7039,4.3903,France,FR,FRA,Bourgogne-Franche-Comté,,6097,1250172354,No
Dives-sur-Mer,Dives-sur-Mer,49.2856,-0.1011,France,FR,FRA,Normandie,,5411,1250489143,No
Nieul-sur-Mer,Nieul-sur-Mer,46.2067,-1.1636,France,FR,FRA,Nouvelle-Aquitaine,,5720,1250735586,No
Vernaison,Vernaison,45.6478,4.8114,France,FR,FRA,Auvergne-Rhône-Alpes,,5001,1250219106,No
La Roquette-sur-Siagne,La Roquette-sur-Siagne,43.58,6.9556,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5387,1250706564,No
La Ville-aux-Dames,La Ville-aux-Dames,47.3958,0.7644,France,FR,FRA,Centre-Val de Loire,,5542,1250343379,No
Marnaz,Marnaz,46.0592,6.5258,France,FR,FRA,Auvergne-Rhône-Alpes,,5607,1250869906,No
Carentan,Carentan,49.3033,-1.2483,France,FR,FRA,Normandie,,5853,1250233996,No
Lardy,Lardy,48.5222,2.2653,France,FR,FRA,Île-de-France,,5505,1250495750,No
Esvres,Esvres,47.2844,0.7861,France,FR,FRA,Centre-Val de Loire,,6057,1250953866,No
Aire-sur-l’Adour,Aire-sur-l'Adour,43.7031,-0.2628,France,FR,FRA,Nouvelle-Aquitaine,,6119,1250537181,No
Trans-en-Provence,Trans-en-Provence,43.5033,6.4861,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5878,1250964149,No
Maule,Maule,48.9089,1.8483,France,FR,FRA,Île-de-France,,5878,1250244064,No
Saint-Zacharie,Saint-Zacharie,43.3842,5.7067,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5993,1250382879,No
Liverdun,Liverdun,48.7503,6.0619,France,FR,FRA,Grand Est,,5976,1250967374,No
Saint-Symphorien-d’Ozon,Saint-Symphorien-d'Ozon,45.6328,4.8564,France,FR,FRA,Auvergne-Rhône-Alpes,,5780,1250342144,No
Saint-Jory,Saint-Jory,43.7422,1.3697,France,FR,FRA,Occitanie,,5902,1250282973,No
La Primaube,La Primaube,44.3139,2.535,France,FR,FRA,Occitanie,,5987,1250003343,No
Saint-Sébastien-de-Morsent,Saint-Sebastien-de-Morsent,49.0086,1.0894,France,FR,FRA,Normandie,,5646,1250373259,No
Prades-le-Lez,Prades-le-Lez,43.6989,3.8647,France,FR,FRA,Occitanie,,5581,1250429565,No
Vigneux-de-Bretagne,Vigneux-de-Bretagne,47.3261,-1.7383,France,FR,FRA,Pays de la Loire,,6097,1250749909,No
Vouneuil-sous-Biard,Vouneuil-sous-Biard,46.5731,0.2714,France,FR,FRA,Nouvelle-Aquitaine,,5978,1250429216,No
Fontenilles,Fontenilles,43.5531,1.1911,France,FR,FRA,Occitanie,,5914,1250730284,No
Seichamps,Seichamps,48.7158,6.2661,France,FR,FRA,Grand Est,,5030,1250703870,No
Ternay,Ternay,45.6022,4.8106,France,FR,FRA,Auvergne-Rhône-Alpes,,5514,1250923392,No
Revin,Revin,49.9425,4.6386,France,FR,FRA,Grand Est,,6038,1250862659,No
Thoiry,Thoiry,46.2364,5.9797,France,FR,FRA,Auvergne-Rhône-Alpes,,5981,1250314798,No
Vendenheim,Vendenheim,48.6675,7.7131,France,FR,FRA,Grand Est,,5817,1250238823,No
Le Lavandou,Le Lavandou,43.1378,6.3678,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5981,1250440940,No
Poussan,Poussan,43.4886,3.67,France,FR,FRA,Occitanie,,5983,1250852887,No
Parmain,Parmain,49.1147,2.2086,France,FR,FRA,Île-de-France,,5575,1250030784,No
Doullens,Doullens,50.1567,2.3403,France,FR,FRA,Hauts-de-France,,5998,1250994731,No
Vaison-la-Romaine,Vaison-la-Romaine,44.2408,5.075,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5953,1250323522,No
Dainville,Dainville,50.2819,2.7272,France,FR,FRA,Hauts-de-France,,5665,1250112405,No
Pierrefeu-du-Var,Pierrefeu-du-Var,43.2244,6.1453,France,FR,FRA,Provence-Alpes-Côte d’Azur,,6065,1250697301,No
Magny-en-Vexin,Magny-en-Vexin,49.1544,1.7867,France,FR,FRA,Île-de-France,,5750,1250540481,No
Sainte-Sigolène,Sainte-Sigolene,45.2431,4.2347,France,FR,FRA,Auvergne-Rhône-Alpes,,5959,1250353284,No
Naintré,Naintre,46.7636,0.4864,France,FR,FRA,Nouvelle-Aquitaine,,5908,1250902321,No
Saint-Jorioz,Saint-Jorioz,45.8336,6.1639,France,FR,FRA,Auvergne-Rhône-Alpes,,5864,1250959353,No
Montbonnot-Saint-Martin,Montbonnot-Saint-Martin,45.2269,5.8025,France,FR,FRA,Auvergne-Rhône-Alpes,,5306,1250018559,No
Clapiers,Clapiers,43.6575,3.8883,France,FR,FRA,Occitanie,,5431,1250601245,No
Riantec,Riantec,47.7108,-3.3106,France,FR,FRA,Bretagne,,5722,1250577320,No
Douvrin,Douvrin,50.51,2.8317,France,FR,FRA,Hauts-de-France,,5544,1250603527,No
Fleurance,Fleurance,43.8494,0.6636,France,FR,FRA,Occitanie,,5982,1250552268,No
Lannemezan,Lannemezan,43.1239,0.3847,France,FR,FRA,Occitanie,,5812,1250005139,No
Haute-Goulaine,Haute-Goulaine,47.1989,-1.4286,France,FR,FRA,Pays de la Loire,,5833,1250435261,No
Coursan,Coursan,43.2325,3.0589,France,FR,FRA,Occitanie,,5864,1250115739,No
Villefranche-sur-Mer,Villefranche-sur-Mer,43.7042,7.3117,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5064,1250230547,No
Gauchy,Gauchy,49.8253,3.2856,France,FR,FRA,Hauts-de-France,,5254,1250115538,No
Lucciana,Lucciana,42.5458,9.4172,France,FR,FRA,Corsica,,5893,1250840707,No
Villemur-sur-Tarn,Villemur-sur-Tarn,43.8656,1.505,France,FR,FRA,Occitanie,,5962,1250018331,No
Mériel,Meriel,49.0792,2.205,France,FR,FRA,Île-de-France,,5124,1250338555,No
Roquefort-la-Bédoule,Roquefort-la-Bedoule,43.2475,5.5908,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5896,1250903032,No
Meyreuil,Meyreuil,43.4861,5.4956,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5796,1250359663,No
Aubignan,Aubignan,44.0997,5.0253,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5719,1250151329,No
Dol-de-Bretagne,Dol-de-Bretagne,48.5497,-1.7508,France,FR,FRA,Bretagne,,5714,1250700078,No
Montauban-de-Bretagne,Montauban-de-Bretagne,48.1992,-2.0481,France,FR,FRA,Bretagne,,5946,1250037133,No
Noves,Noves,43.8769,4.9014,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5866,1250000634,No
Roye,Roye,49.7,2.7903,France,FR,FRA,Hauts-de-France,,5709,1250706385,No
Saint-Mitre-les-Remparts,Saint-Mitre-les-Remparts,43.455,5.0142,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5800,1250897786,No
Aixe-sur-Vienne,Aixe-sur-Vienne,45.7964,1.1361,France,FR,FRA,Nouvelle-Aquitaine,,5820,1250704462,No
Ostricourt,Ostricourt,50.4544,3.0308,France,FR,FRA,Hauts-de-France,,5367,1250875887,No
Merville,Merville,43.7214,1.2978,France,FR,FRA,Occitanie,,5878,1250010845,No
La Wantzenau,La Wantzenau,48.6581,7.8283,France,FR,FRA,Grand Est,,5838,1250029429,No
Chevreuse,Chevreuse,48.7075,2.0383,France,FR,FRA,Île-de-France,,5647,1250469069,No
Saint-Georges-d’Orques,Saint-Georges-d'Orques,43.6103,3.7806,France,FR,FRA,Occitanie,,5476,1250513691,No
Donzère,Donzere,44.4436,4.71,France,FR,FRA,Auvergne-Rhône-Alpes,,5877,1250001029,No
Oraison,Oraison,43.9172,5.9186,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5891,1250001385,No
Combourg,Combourg,48.4086,-1.7517,France,FR,FRA,Bretagne,,5945,1250117419,No
Wasselonne,Wasselonne,48.6372,7.4481,France,FR,FRA,Grand Est,,5661,1250742900,No
Calvisson,Calvisson,43.785,4.1922,France,FR,FRA,Occitanie,,5833,1250194430,No
Saint-Galmier,Saint-Galmier,45.59,4.3172,France,FR,FRA,Auvergne-Rhône-Alpes,,5737,1250706896,No
Milhaud,Milhaud,43.7897,4.3075,France,FR,FRA,Occitanie,,5717,1250897971,No
Beaucourt,Beaucourt,47.4861,6.9253,France,FR,FRA,Bourgogne-Franche-Comté,,5014,1250017217,No
La Ferté-Macé,La Ferte-Mace,48.5925,-0.3572,France,FR,FRA,Normandie,,5810,1250134119,No
Pluneret,Pluneret,47.6756,-2.9575,France,FR,FRA,Bretagne,,5796,1250816503,No
Montmorillon,Montmorillon,46.4261,0.8708,France,FR,FRA,Nouvelle-Aquitaine,minor,5911,1250316513,No
Querqueville,Querqueville,49.6633,-1.6953,France,FR,FRA,Normandie,,5097,1250610200,No
La Gorgue,La Gorgue,50.6383,2.7142,France,FR,FRA,Hauts-de-France,,5637,1250543028,No
Bons-en-Chablais,Bons-en-Chablais,46.2644,6.3703,France,FR,FRA,Auvergne-Rhône-Alpes,,5700,1250232912,No
Coulogne,Coulogne,50.9242,1.885,France,FR,FRA,Hauts-de-France,,5401,1250600841,No
Gannat,Gannat,46.1,3.1983,France,FR,FRA,Auvergne-Rhône-Alpes,,5824,1250912651,No
Bédarieux,Bedarieux,43.6159,3.1588,France,FR,FRA,Occitanie,,5771,1250541551,No
Fayence,Fayence,43.6233,6.6939,France,FR,FRA,Provence-Alpes-Côte d’Azur,,5765,1250562730,No
Carbonne,Carbonne,43.2972,1.2192,France,FR,FRA,Occitanie,,5752,1250904233,No
Mûrs-Erigné,Murs-Erigne,47.3986,-0.5372,France,FR,FRA,Pays de la Loire,,5642,1250765093,No
Quincy-Voisins,Quincy-Voisins,48.8994,2.8736,France,FR,FRA,Île-de-France,,5439,1250841257,No
